,run,k,k_method,i,max depth,accuracy
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",5,0.45 k,3,12,0.9202396484660695
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",7,0.64 k,3,12,0.9100591852640513
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",9,0.82 k,3,12,0.9169099395829361
36,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",11,1.00 k,3,12,0.9047270770884781
37,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",13,1.18 k,3,12,0.905773337058924
38,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",15,1.36 k,3,12,0.9033944236603386
39,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",17,1.55 k,3,12,0.9082478960904394
40,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",19,1.73 k,3,12,0.905869209125644
41,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",21,1.91 k,3,12,0.9073914329228391
42,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",37,explain 0.8,3,12,0.8929251668024515
43,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",49,explain 0.85,3,12,0.8884492500739306
44,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",67,explain 0.9,3,12,0.8936839917197691
45,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",98,explain 0.95,3,12,0.8961564222736579
46,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",5,0.45 k,4,12,0.9211912138255037
47,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",7,0.64 k,4,12,0.915862819164088
48,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",9,0.82 k,4,12,0.9039652179583733
49,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",11,1.00 k,4,12,0.9077718416901742
50,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",13,1.18 k,4,12,0.9067249024183581
51,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",15,1.36 k,4,12,0.904822496287618
52,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",17,1.55 k,4,12,0.905393652879717
53,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",19,1.73 k,4,12,0.8939715626331713
54,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",21,1.91 k,4,12,0.8956838549537599
55,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",39,explain 0.8,4,12,0.8915914264921193
56,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",52,explain 0.85,4,12,0.8905447589408514
57,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",75,explain 0.9,4,12,0.8924449460204487
58,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",123,explain 0.95,4,12,0.8728497734077063
