,run,k,k_method,i,max depth,accuracy
25,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",15,1.36 k,2,12,0.9090099363675763
26,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,1.55 k,2,12,0.9092954693768679
27,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",19,1.73 k,2,12,0.9084394590768475
28,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",21,1.91 k,2,12,0.9028239916563677
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",19,explain 0.8,2,12,0.9084394590768475
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",25,explain 0.85,2,12,0.8953040349142789
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",32,explain 0.9,2,12,0.8925433541456178
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",46,explain 0.95,2,12,0.8934941043434078
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",5,0.45 k,3,12,0.9202396484660695
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,0.64 k,3,12,0.9160530688345137
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,0.82 k,3,12,0.9040586445401606
36,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",11,1.00 k,3,12,0.8968260775644419
37,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",13,1.18 k,3,12,0.9072007303848333
38,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",15,1.36 k,3,12,0.902729297045356
39,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,1.55 k,3,12,0.9035849450513123
40,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",19,1.73 k,3,12,0.9024427224406303
41,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",21,1.91 k,3,12,0.886452919207065
42,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",20,explain 0.8,3,12,0.903204808004525
43,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",28,explain 0.85,3,12,0.8946389535860547
44,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",40,explain 0.9,3,12,0.8931125181203641
45,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",58,explain 0.95,3,12,0.8950176414565852
46,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",5,0.45 k,4,12,0.9211912138255037
47,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,0.64 k,4,12,0.8971122445883456
48,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,0.82 k,4,12,0.9044394156015599
49,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",11,1.00 k,4,12,0.9007279393483507
50,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",13,1.18 k,4,12,0.9016791877004788
51,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",15,1.36 k,4,12,0.9047271676619941
52,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,1.55 k,4,12,0.9070093938322152
53,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",19,1.73 k,4,12,0.8957816743510747
54,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",21,1.91 k,4,12,0.8984463924795
55,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,explain 0.8,4,12,0.9070093938322152
56,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",25,explain 0.85,4,12,0.8953041707745528
57,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",37,explain 0.9,4,12,0.8961599093540251
58,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",60,explain 0.95,4,12,0.8942549671648361
