,run,k,k_method,i,max depth,accuracy
45,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",74,explain 0.95,3,8,0.734046826941184
46,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,0.44 k,4,8,0.8036281463812692
47,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,0.67 k,4,8,0.7732910677295839
48,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,0.89 k,4,8,0.7643336890339589
49,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,1.00 k,4,8,0.7329985562739313
50,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",10,1.11 k,4,8,0.7184922478187182
51,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",12,1.33 k,4,8,0.7375682631347686
52,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",14,1.56 k,4,8,0.763266587157115
53,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",16,1.78 k,4,8,0.7352394702153034
54,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",18,2.00 k,4,8,0.759870692360806
55,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",56,explain 0.8,4,8,0.7093591111669072
56,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",71,explain 0.85,4,8,0.7172180026363694
57,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",89,explain 0.9,4,8,0.7295147824995293
58,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",110,explain 0.95,4,8,0.7251020023852865
