,run,k,k_method,i,max depth,accuracy
49,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",17,0.89 k,3,12,0.6879197851474289
50,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",19,1.00 k,3,12,0.6837941157494032
51,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",21,1.11 k,3,12,0.6840835497451448
52,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",23,1.21 k,3,12,0.6820980385831343
53,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",25,1.32 k,3,12,0.6767030332602104
54,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",27,1.42 k,3,12,0.6838023824117685
55,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",29,1.53 k,3,12,0.6931687124975805
56,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",31,1.63 k,3,12,0.6948729555132589
57,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",37,explain 0.8,3,12,0.6890522170785213
58,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",44,explain 0.85,3,12,0.6903275009678043
59,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",55,explain 0.9,3,12,0.6977141670430351
60,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",69,explain 0.95,3,12,0.67272313939609
61,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",33,1.74 k,4,12,0.6961513646041679
62,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",35,1.84 k,4,12,0.6870616652687269
63,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",37,1.95 k,4,12,0.6930268686689465
64,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,0.47 k,4,12,0.7273895694883541
65,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",11,0.58 k,4,12,0.6995574311245887
66,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",13,0.68 k,4,12,0.6955803600232273
67,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",15,0.79 k,4,12,0.6977162841151042
68,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",17,0.89 k,4,12,0.6923202706626232
69,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",19,1.00 k,4,12,0.6789733410220015
70,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",21,1.11 k,4,12,0.6904671269114135
71,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",23,1.21 k,4,12,0.6906144146396541
72,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",25,1.32 k,4,12,0.688768529421253
73,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",27,1.42 k,4,12,0.6860704722885347
74,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",29,1.53 k,4,12,0.6901882782760178
75,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",31,1.63 k,4,12,0.6916080271307827
76,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",39,explain 0.8,4,12,0.690896690915543
77,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",48,explain 0.85,4,12,0.6903286099103167
78,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",59,explain 0.9,4,12,0.6903306261694303
79,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",73,explain 0.95,4,12,0.6744318181818182
